season,season_label,team_name,shot_type,shot_made,basic_zone,loc_x,loc_y,shot_distance
2022,2022-23,Atlanta Hawks,3PT,Missed,Above the Break,-0.25,8.395,26
2022,2022-23,New York Knicks,3PT,Missed,Above the Break,1.58,7.665,24
2022,2022-23,Brooklyn Nets,3PT,Made,Corner 3,2.33,5.785,23
2022,2022-23,San Antonio Spurs,3PT,Missed,Above the Break,-1.61,7.675,24
2022,2022-23,Houston Rockets,3PT,Missed,Above the Break,1.75,7.745,26
2022,2022-23,Phoenix Suns,3PT,Missed,Above the Break,-0.89,8.295,26
2022,2022-23,San Antonio Spurs,3PT,Missed,Above the Break,-0.23,8.495000000000001,27
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Above the Break,1.52,7.785,25
2022,2022-23,Los Angeles Lakers,3PT,Missed,Corner 3,2.35,5.875,23
2022,2022-23,New York Knicks,3PT,Missed,Above the Break,-2.06,7.235,25
2022,2022-23,Denver Nuggets,3PT,Missed,Above the Break,-1.3,7.935,25
2022,2022-23,Denver Nuggets,3PT,Missed,Corner 3,-2.32,5.965,23
2022,2022-23,Denver Nuggets,3PT,Missed,Above the Break,-1.75,7.855,27
2022,2022-23,Sacramento Kings,3PT,Missed,Above the Break,-2.02,7.245,24
2022,2022-23,New Orleans Pelicans,3PT,Missed,Above the Break,-2.1100000000000003,6.975,24
2022,2022-23,Phoenix Suns,3PT,Made,Corner 3,-2.34,6.295,23
2022,2022-23,New Orleans Pelicans,3PT,Missed,Above the Break,-1.6800000000000002,7.715,25
2022,2022-23,Chicago Bulls,3PT,Missed,Midrange,1.81,7.305,23
2022,2022-23,Golden State Warriors,3PT,Made,Above the Break,-1.15,8.415,28
2022,2022-23,Philadelphia 76ers,3PT,Made,Corner 3,-2.25,6.065,22
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Corner 3,-2.33,5.955,23
2022,2022-23,Portland Trail Blazers,3PT,Made,Above the Break,-2.22,6.945,25
2022,2022-23,Orlando Magic,3PT,Missed,Above the Break,0.29,8.275,25
2022,2022-23,Indiana Pacers,3PT,Missed,Above the Break,1.72,7.815,26
2022,2022-23,Dallas Mavericks,3PT,Missed,Above the Break,0.8699999999999999,8.125,25
2022,2022-23,Miami Heat,3PT,Missed,Above the Break,1.78,7.525,24
2022,2022-23,Philadelphia 76ers,3PT,Missed,Corner 3,2.29,6.045,23
2022,2022-23,Washington Wizards,3PT,Made,Above the Break,-2,7.235,24
2022,2022-23,Cleveland Cavaliers,3PT,Made,Above the Break,-1.48,7.765,24
2022,2022-23,Orlando Magic,3PT,Missed,Above the Break,0.11,8.535,27
2022,2022-23,Boston Celtics,3PT,Made,Above the Break,-1.59,7.835,26
2022,2022-23,Milwaukee Bucks,3PT,Missed,Above the Break,-0.38,8.245000000000001,24
2022,2022-23,San Antonio Spurs,3PT,Missed,Above the Break,-1.81,7.535,25
2022,2022-23,Memphis Grizzlies,3PT,Missed,Corner 3,-2.27,6.275,23
2022,2022-23,Denver Nuggets,3PT,Missed,Above the Break,0.16999999999999998,8.395,26
2022,2022-23,Phoenix Suns,3PT,Missed,Above the Break,-1.36,7.925,25
2022,2022-23,Indiana Pacers,3PT,Missed,Corner 3,-2.27,5.955,22
2022,2022-23,Sacramento Kings,3PT,Missed,Above the Break,1.91,7.505,25
2022,2022-23,Dallas Mavericks,3PT,Made,Above the Break,1.95,7.535,26
2022,2022-23,Indiana Pacers,3PT,Missed,Above the Break,-1.1800000000000002,8.165,26
2022,2022-23,New Orleans Pelicans,3PT,Missed,Above the Break,-1.3199999999999998,8.015,26
2022,2022-23,Toronto Raptors,3PT,Missed,Above the Break,1.88,7.455,25
2022,2022-23,Portland Trail Blazers,3PT,Made,Above the Break,-1.83,7.555,25
2022,2022-23,Cleveland Cavaliers,3PT,Missed,Corner 3,-2.35,5.925,23
2022,2022-23,Miami Heat,3PT,Missed,Above the Break,1.52,7.765,25
2022,2022-23,Dallas Mavericks,3PT,Made,Above the Break,-1.72,7.935,27
2022,2022-23,San Antonio Spurs,3PT,Missed,Above the Break,-0.02,8.415,26
2022,2022-23,Houston Rockets,3PT,Missed,Corner 3,2.25,5.955,22
2022,2022-23,Washington Wizards,3PT,Made,Above the Break,-1.56,7.695,24
2022,2022-23,Charlotte Hornets,3PT,Made,Above the Break,-1.3199999999999998,8.094999999999999,26
2022,2022-23,Los Angeles Lakers,3PT,Missed,Above the Break,-0.65,8.425,27
2022,2022-23,Atlanta Hawks,3PT,Missed,Above the Break,-1.48,7.815,25
2022,2022-23,Dallas Mavericks,3PT,Missed,Above the Break,0.7,8.225,25
2022,2022-23,Phoenix Suns,3PT,Made,Corner 3,2.3,5.805,23
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Above the Break,-0.48,8.375,26
2022,2022-23,Sacramento Kings,3PT,Made,Corner 3,2.28,5.975,22
2022,2022-23,New York Knicks,3PT,Made,Above the Break,-1.16,8.025,25
2022,2022-23,Portland Trail Blazers,3PT,Made,Above the Break,1.7600000000000002,7.655,25
2022,2022-23,Philadelphia 76ers,3PT,Made,Above the Break,2.18,6.955,24
2022,2022-23,Los Angeles Clippers,3PT,Missed,Above the Break,1.72,7.765,26
2022,2022-23,Phoenix Suns,3PT,Made,Above the Break,-1.04,8.165,26
2022,2022-23,Sacramento Kings,3PT,Missed,Above the Break,1.48,8.185,28
2022,2022-23,Philadelphia 76ers,3PT,Missed,Above the Break,1.84,7.695,26
2022,2022-23,Los Angeles Clippers,3PT,Made,Corner 3,2.3,6.035,23
2022,2022-23,Sacramento Kings,3PT,Missed,Above the Break,-0.65,8.205,25
2022,2022-23,Charlotte Hornets,3PT,Missed,Above the Break,-1.47,7.935,26
2022,2022-23,Los Angeles Clippers,3PT,Made,Corner 3,-2.33,5.575,23
2022,2022-23,Brooklyn Nets,3PT,Missed,Corner 3,-2.29,5.765,22
2022,2022-23,Phoenix Suns,3PT,Missed,Corner 3,-2.32,6.075,23
2022,2022-23,Houston Rockets,3PT,Made,Above the Break,-1.37,8.035,26
2022,2022-23,Milwaukee Bucks,3PT,Missed,Above the Break,1.31,8.035,26
2022,2022-23,Portland Trail Blazers,3PT,Made,Above the Break,-0.6599999999999999,8.205,25
2022,2022-23,Houston Rockets,3PT,Missed,Corner 3,-2.29,6.295,23
2022,2022-23,Miami Heat,3PT,Missed,Above the Break,-0.58,8.344999999999999,26
2022,2022-23,Atlanta Hawks,3PT,Made,Above the Break,1.64,7.985,27
2022,2022-23,Milwaukee Bucks,3PT,Made,Above the Break,-1.12,8.205,26
2022,2022-23,San Antonio Spurs,3PT,Missed,Above the Break,1.64,7.685,25
2022,2022-23,Philadelphia 76ers,3PT,Missed,Above the Break,-2.1,7.075,24
2022,2022-23,Denver Nuggets,3PT,Made,Above the Break,-1.37,7.845,24
2022,2022-23,Charlotte Hornets,3PT,Made,Above the Break,-0.5,8.675,29
2022,2022-23,Washington Wizards,3PT,Missed,Above the Break,0.67,8.185,25
2022,2022-23,Indiana Pacers,3PT,Missed,Above the Break,0.53,8.295,25
2022,2022-23,New York Knicks,3PT,Made,Corner 3,-2.28,6.135,23
2022,2022-23,Dallas Mavericks,3PT,Missed,Above the Break,-1.42,7.705,23
2022,2022-23,Charlotte Hornets,3PT,Made,Above the Break,2.22,7.025,25
2022,2022-23,Houston Rockets,3PT,Missed,Above the Break,-0.92,8.285,26
2022,2022-23,Minnesota Timberwolves,3PT,Missed,Above the Break,2.1100000000000003,7.145,25
2022,2022-23,Atlanta Hawks,3PT,Missed,Above the Break,2.29,6.6850000000000005,24
2022,2022-23,New Orleans Pelicans,3PT,Missed,Above the Break,-1.53,7.705,24
2022,2022-23,Houston Rockets,3PT,Missed,Above the Break,-0.16999999999999998,8.485,27
2022,2022-23,Dallas Mavericks,3PT,Made,Above the Break,-0.31,8.685,29
2022,2022-23,Houston Rockets,3PT,Made,Above the Break,0.6,8.275,25
2022,2022-23,Sacramento Kings,3PT,Missed,Corner 3,-2.27,6.195,23
2022,2022-23,Denver Nuggets,3PT,Missed,Corner 3,-2.29,6.335,23
2022,2022-23,Cleveland Cavaliers,3PT,Missed,Above the Break,-2.12,7.295,26
2022,2022-23,Milwaukee Bucks,3PT,Missed,Above the Break,0.75,8.344999999999999,26
2022,2022-23,Memphis Grizzlies,3PT,Made,Above the Break,-0.58,8.135,24
2022,2022-23,Indiana Pacers,3PT,Missed,Above the Break,-0.75,8.254999999999999,25
2022,2022-23,Chicago Bulls,3PT,Missed,Above the Break,-1.96,7.405,25
2022,2022-23,Chicago Bulls,3PT,Made,Above the Break,1.64,7.715,25
2022,2022-23,Portland Trail Blazers,3PT,Missed,Above the Break,-0.74,8.455,27
2022,2022-23,Denver Nuggets,3PT,Missed,Corner 3,-2.34,5.855,23
2022,2022-23,Cleveland Cavaliers,3PT,Missed,Above the Break,-2.27,6.995,25
2022,2022-23,New Orleans Pelicans,3PT,Missed,Corner 3,-2.28,6.5649999999999995,24
2022,2022-23,Charlotte Hornets,3PT,Missed,Above the Break,-1.54,7.715,24
2022,2022-23,Charlotte Hornets,3PT,Missed,Above the Break,-0.16999999999999998,8.344999999999999,25
2022,2022-23,Portland Trail Blazers,3PT,Made,Above the Break,-1.36,8.075,26
2022,2022-23,Orlando Magic,3PT,Missed,Above the Break,-1.41,7.775,24
2022,2022-23,New Orleans Pelicans,3PT,Missed,Corner 3,2.28,5.925,22
2022,2022-23,Orlando Magic,3PT,Missed,Above the Break,-0.76,8.254999999999999,25
2022,2022-23,New York Knicks,3PT,Missed,Above the Break,-1.1800000000000002,8.085,25
2022,2022-23,Denver Nuggets,3PT,Missed,Above the Break,0.39,8.375,26
2022,2022-23,Los Angeles Lakers,3PT,Made,Above the Break,-1.7899999999999998,7.585,25
2022,2022-23,Philadelphia 76ers,3PT,Missed,Corner 3,-2.29,5.985,22
2022,2022-23,Philadelphia 76ers,3PT,Missed,Above the Break,0.06999999999999999,8.335,25
2022,2022-23,Brooklyn Nets,3PT,Made,Above the Break,1.1800000000000002,8.085,25
2022,2022-23,Sacramento Kings,3PT,Missed,Above the Break,-1.88,7.305,24
2022,2022-23,Golden State Warriors,3PT,Missed,Corner 3,-2.27,6.395,23
2022,2022-23,Philadelphia 76ers,3PT,Missed,Above the Break,1.36,7.835,24
2022,2022-23,Minnesota Timberwolves,3PT,Missed,Above the Break,-2.1100000000000003,7.115,24
2022,2022-23,New York Knicks,3PT,Missed,Corner 3,-2.27,6.095,22
2022,2022-23,Phoenix Suns,3PT,Missed,Above the Break,-0.2,8.585,28
2022,2022-23,Minnesota Timberwolves,3PT,Made,Corner 3,-2.27,6.445,23
2022,2022-23,Phoenix Suns,3PT,Missed,Above the Break,0.09,8.355,25
2022,2022-23,Phoenix Suns,3PT,Missed,Above the Break,0.92,8.335,27
2022,2022-23,San Antonio Spurs,3PT,Made,Corner 3,-2.41,5.855,24
2022,2022-23,Charlotte Hornets,3PT,Missed,Above the Break,-1.36,7.935,25
2022,2022-23,Philadelphia 76ers,3PT,Made,Corner 3,2.34,5.865,23
2022,2022-23,Memphis Grizzlies,3PT,Missed,Above the Break,1.4300000000000002,7.875,25
2022,2022-23,Denver Nuggets,3PT,Missed,Above the Break,-0.16,8.815,30
2022,2022-23,Boston Celtics,3PT,Missed,Corner 3,2.3,5.845,23
2022,2022-23,Miami Heat,3PT,Missed,Corner 3,2.27,5.825,22
2022,2022-23,Atlanta Hawks,3PT,Missed,Above the Break,-1.88,7.475,25
2022,2022-23,New York Knicks,3PT,Missed,Above the Break,0.72,8.375,26
2022,2022-23,Philadelphia 76ers,3PT,Missed,Above the Break,-1.5699999999999998,7.995,27
2022,2022-23,New Orleans Pelicans,3PT,Missed,Above the Break,2.13,6.915,24
2022,2022-23,Memphis Grizzlies,3PT,Made,Above the Break,2.3,6.805,25
2022,2022-23,Brooklyn Nets,3PT,Made,Above the Break,1.84,7.415,24
2022,2022-23,Memphis Grizzlies,3PT,Made,Above the Break,2.13,6.875,23
2022,2022-23,Portland Trail Blazers,3PT,Missed,Corner 3,2.35,6.645,25
2022,2022-23,Golden State Warriors,3PT,Missed,Above the Break,1.4300000000000002,8.235,28
2022,2022-23,Brooklyn Nets,3PT,Missed,Above the Break,1.38,7.895,25
2022,2022-23,Los Angeles Clippers,3PT,Missed,Above the Break,0.76,8.195,25
2022,2022-23,Sacramento Kings,3PT,Made,Above the Break,-1.5699999999999998,7.675,24
2022,2022-23,Los Angeles Lakers,3PT,Missed,Corner 3,2.25,6.415,23
2022,2022-23,Los Angeles Lakers,3PT,Missed,Above the Break,-1.9,7.365,24
2022,2022-23,Los Angeles Clippers,3PT,Missed,Above the Break,-0.67,8.425,27
2022,2022-23,Minnesota Timberwolves,3PT,Missed,Corner 3,-2.22,5.855,22
2022,2022-23,Washington Wizards,3PT,Missed,Corner 3,2.25,6.345,23
2022,2022-23,San Antonio Spurs,3PT,Made,Corner 3,-2.32,5.855,23
2022,2022-23,Toronto Raptors,3PT,Missed,Above the Break,-1.88,7.575,26
2022,2022-23,Detroit Pistons,3PT,Missed,Above the Break,-1.52,7.765,25
2022,2022-23,Indiana Pacers,3PT,Missed,Above the Break,-0.5,8.215,24
2022,2022-23,Brooklyn Nets,3PT,Made,Above the Break,1.02,7.995,24
2022,2022-23,Boston Celtics,3PT,Missed,Above the Break,2.07,7.545,27
2022,2022-23,Chicago Bulls,3PT,Missed,Above the Break,-0.96,8.315,27
2022,2022-23,Milwaukee Bucks,3PT,Missed,Above the Break,1.61,7.775,25
2022,2022-23,Charlotte Hornets,3PT,Missed,Above the Break,-1.36,8.094999999999999,26
2022,2022-23,Sacramento Kings,3PT,Missed,Above the Break,-1.85,7.565,25
2022,2022-23,Brooklyn Nets,3PT,Missed,Above the Break,-0.12,8.355,25
2022,2022-23,Charlotte Hornets,3PT,Missed,Above the Break,-1.7399999999999998,7.505,24
2022,2022-23,Brooklyn Nets,3PT,Missed,Above the Break,1.03,8.085,25
2022,2022-23,Milwaukee Bucks,3PT,Missed,Above the Break,-0.8,8.185,25
2022,2022-23,New Orleans Pelicans,3PT,Missed,Above the Break,-1.03,8.125,25
2022,2022-23,Boston Celtics,3PT,Missed,Above the Break,-1.84,7.445,24
2022,2022-23,Miami Heat,3PT,Made,Above the Break,-1.16,8.094999999999999,25
2022,2022-23,Philadelphia 76ers,3PT,Made,Above the Break,-2.19,7.025,25
2022,2022-23,Los Angeles Clippers,3PT,Made,Above the Break,-1.15,8.135,26
2022,2022-23,Philadelphia 76ers,3PT,Made,Above the Break,1.19,8.165,26
2022,2022-23,Sacramento Kings,3PT,Made,Above the Break,1.7600000000000002,7.975,28
2022,2022-23,New Orleans Pelicans,3PT,Missed,Above the Break,1.41,7.925,25
2022,2022-23,Charlotte Hornets,3PT,Made,Above the Break,0.8699999999999999,8.075,24
2022,2022-23,Philadelphia 76ers,3PT,Missed,Corner 3,2.3,5.945,23
2022,2022-23,Indiana Pacers,3PT,Made,Above the Break,0.29,8.305,25
2022,2022-23,Denver Nuggets,3PT,Missed,Above the Break,-0.62,8.195,24
2022,2022-23,Memphis Grizzlies,3PT,Made,Above the Break,-0.76,8.315,26
2022,2022-23,Houston Rockets,3PT,Made,Above the Break,1.51,8.094999999999999,27
2022,2022-23,Brooklyn Nets,3PT,Made,Corner 3,2.35,5.675,23
2022,2022-23,Toronto Raptors,3PT,Missed,Corner 3,-2.29,5.785,22
2022,2022-23,Denver Nuggets,3PT,Made,Above the Break,-1.7600000000000002,7.545,24
2022,2022-23,Dallas Mavericks,3PT,Made,Above the Break,-0.7,8.545,28
2022,2022-23,Los Angeles Clippers,3PT,Missed,Above the Break,-1.14,8.165,26
2022,2022-23,Dallas Mavericks,3PT,Missed,Above the Break,0.98,8.125,25
2022,2022-23,Chicago Bulls,3PT,Missed,Above the Break,-2.01,7.685,27
2022,2022-23,Milwaukee Bucks,3PT,Made,Above the Break,0.78,8.305,26
2022,2022-23,Indiana Pacers,3PT,Missed,Above the Break,1.7,7.765,26
2022,2022-23,Minnesota Timberwolves,3PT,Missed,Above the Break,1.52,7.775,25
2022,2022-23,New York Knicks,3PT,Made,Corner 3,2.29,5.575,22
2022,2022-23,Chicago Bulls,3PT,Missed,Above the Break,-0.01,8.335,25
2022,2022-23,Houston Rockets,3PT,Missed,Above the Break,0.77,8.185,25
2022,2022-23,Chicago Bulls,3PT,Made,Above the Break,2.12,7.195,25
2022,2022-23,San Antonio Spurs,3PT,Missed,Corner 3,-2.28,5.665,22
2022,2022-23,New Orleans Pelicans,3PT,Missed,Corner 3,2.23,5.645,22
2022,2022-23,New York Knicks,3PT,Missed,Above the Break,0.6,8.205,25
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Corner 3,-2.21,6.285,22
2022,2022-23,Chicago Bulls,3PT,Missed,Corner 3,-2.4,5.985,24
2022,2022-23,Boston Celtics,3PT,Missed,Above the Break,-0.09,8.335,25
2022,2022-23,Washington Wizards,3PT,Missed,Corner 3,-2.35,5.855,23
2022,2022-23,Orlando Magic,3PT,Made,Above the Break,0.12,8.205,24
2022,2022-23,Miami Heat,3PT,Made,Above the Break,0.5,8.265,25
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Corner 3,-2.33,5.785,23
2022,2022-23,Phoenix Suns,3PT,Missed,Above the Break,-1.46,7.875,25
2022,2022-23,Washington Wizards,3PT,Made,Above the Break,1.16,8.754999999999999,31
2022,2022-23,Philadelphia 76ers,3PT,Made,Corner 3,2.25,6.085,22
2022,2022-23,Denver Nuggets,3PT,Made,Corner 3,2.27,5.975,22
2022,2022-23,Boston Celtics,3PT,Missed,Above the Break,-1.6800000000000002,7.835,26
2022,2022-23,Dallas Mavericks,3PT,Missed,Above the Break,1.21,8.055,25
2022,2022-23,New Orleans Pelicans,3PT,Missed,Above the Break,0.8800000000000001,8.175,25
2022,2022-23,New York Knicks,3PT,Made,Above the Break,2.13,7.105,25
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Above the Break,1.37,8.035,26
2022,2022-23,New York Knicks,3PT,Missed,Above the Break,1.92,7.445,25
2022,2022-23,Philadelphia 76ers,3PT,Missed,Above the Break,0.27999999999999997,8.295,25
2022,2022-23,Atlanta Hawks,3PT,Missed,Above the Break,-1.7899999999999998,7.625,25
2022,2022-23,Minnesota Timberwolves,3PT,Made,Above the Break,-1.37,8.094999999999999,26
2022,2022-23,Atlanta Hawks,3PT,Missed,Above the Break,-1.4,7.895,25
2022,2022-23,Cleveland Cavaliers,3PT,Made,Corner 3,-2.34,5.765,23
2022,2022-23,New York Knicks,3PT,Missed,Above the Break,0.05,8.355,25
2022,2022-23,Philadelphia 76ers,3PT,Missed,Above the Break,-1.63,7.765,25
2022,2022-23,Portland Trail Blazers,3PT,Made,Corner 3,-2.28,6.015,22
2022,2022-23,Dallas Mavericks,3PT,Missed,Above the Break,0.04,8.395,26
2022,2022-23,Cleveland Cavaliers,3PT,Missed,Corner 3,-2.33,6.105,23
2022,2022-23,Phoenix Suns,3PT,Made,Above the Break,0.4900000000000001,8.415,26
2022,2022-23,Dallas Mavericks,3PT,Missed,Above the Break,2.07,7.355,26
2022,2022-23,Los Angeles Clippers,3PT,Missed,Corner 3,2.27,6.515000000000001,23
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Above the Break,0.09,8.465,26
2022,2022-23,Los Angeles Clippers,3PT,Missed,Above the Break,-2.12,7.225,25
2022,2022-23,Phoenix Suns,3PT,Made,Above the Break,0.32999999999999996,8.405000000000001,26
2022,2022-23,Los Angeles Clippers,3PT,Missed,Above the Break,1.3,8.145,27
2022,2022-23,Washington Wizards,3PT,Missed,Above the Break,-0.8300000000000001,8.245000000000001,26
2022,2022-23,Milwaukee Bucks,3PT,Missed,Above the Break,-1.1,8.015,24
2022,2022-23,Utah Jazz,3PT,Made,Above the Break,-1.48,7.905,25
2022,2022-23,Chicago Bulls,3PT,Missed,Above the Break,0.53,8.335,26
2022,2022-23,Utah Jazz,3PT,Made,Above the Break,-0.12,8.285,25
2022,2022-23,Los Angeles Lakers,3PT,Missed,Above the Break,1.52,7.895,26
2022,2022-23,Boston Celtics,3PT,Missed,Above the Break,-1.13,8.125,26
2022,2022-23,Boston Celtics,3PT,Missed,Above the Break,1.7600000000000002,7.715,26
2022,2022-23,Detroit Pistons,3PT,Missed,Corner 3,-2.29,5.675,22
2022,2022-23,Phoenix Suns,3PT,Missed,Corner 3,-2.37,5.645,23
2022,2022-23,Houston Rockets,3PT,Missed,Above the Break,-1.65,7.845,26
2022,2022-23,Chicago Bulls,3PT,Missed,Corner 3,-2.38,5.835,23
2022,2022-23,Los Angeles Clippers,3PT,Made,Above the Break,-1.41,7.925,25
2022,2022-23,Memphis Grizzlies,3PT,Made,Above the Break,0.65,8.285,25
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Above the Break,1.05,8.215,26
2022,2022-23,Golden State Warriors,3PT,Missed,Above the Break,-1.95,7.455,25
2022,2022-23,Washington Wizards,3PT,Missed,Above the Break,-0.58,8.735,30
2022,2022-23,Chicago Bulls,3PT,Missed,Above the Break,1.46,7.785,24
2022,2022-23,Houston Rockets,3PT,Made,Above the Break,1.7600000000000002,7.735,26
2022,2022-23,Portland Trail Blazers,3PT,Missed,Corner 3,2.28,6.325,23
2022,2022-23,Houston Rockets,3PT,Missed,Above the Break,-1.3,7.995,25
2022,2022-23,Dallas Mavericks,3PT,Made,Corner 3,-2.3,5.805,23
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Above the Break,1.58,8.025,27
2022,2022-23,Miami Heat,3PT,Made,Above the Break,2.3,6.835,25
2022,2022-23,Houston Rockets,3PT,Missed,Corner 3,2.24,5.955,22
2022,2022-23,Washington Wizards,3PT,Missed,Above the Break,-0.85,8.335,26
2022,2022-23,Milwaukee Bucks,3PT,Made,Above the Break,-0.11,8.395,26
2022,2022-23,New Orleans Pelicans,3PT,Missed,Above the Break,1.3199999999999998,7.995,25
2022,2022-23,Miami Heat,3PT,Missed,Corner 3,2.29,6.015,23
2022,2022-23,Indiana Pacers,3PT,Missed,Corner 3,-2.28,5.855,22
2022,2022-23,Milwaukee Bucks,3PT,Missed,Above the Break,-0.45,8.335,25
2022,2022-23,Detroit Pistons,3PT,Missed,Above the Break,-1.31,7.975,25
2022,2022-23,Utah Jazz,3PT,Missed,Corner 3,-2.3,5.885,23
2022,2022-23,Golden State Warriors,3PT,Missed,Above the Break,0.62,8.504999999999999,27
2022,2022-23,Philadelphia 76ers,3PT,Missed,Above the Break,-1.94,7.565,26
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Above the Break,-2.03,7.315,25
2022,2022-23,Orlando Magic,3PT,Missed,Above the Break,-0.26,8.465,27
2022,2022-23,Oklahoma City Thunder,3PT,Missed,Above the Break,1.6800000000000002,7.675,25
2022,2022-23,Charlotte Hornets,3PT,Missed,Above the Break,0.37,8.165,24
2022,2022-23,Portland Trail Blazers,3PT,Missed,Above the Break,-1.46,8.175,28
2022,2022-23,Miami Heat,3PT,Missed,Corner 3,-2.33,5.825,23
2022,2022-23,San Antonio Spurs,3PT,Missed,Above the Break,1.45,7.795,24
2022,2022-23,Memphis Grizzlies,3PT,Missed,Corner 3,2.3899999999999997,6.285,24
2022,2022-23,Brooklyn Nets,3PT,Missed,Above the Break,1.13,8.135,26
2022,2022-23,Portland Trail Blazers,3PT,Missed,Above the Break,1.36,8.185,27
2022,2022-23,Minnesota Timberwolves,3PT,Made,Above the Break,-1.08,8.025,24
2022,2022-23,Oklahoma City Thunder,3PT,Made,Above the Break,-1.4,8.405000000000001,29
2022,2022-23,Denver Nuggets,3PT,Missed,Above the Break,1.84,7.665,26
2022,2022-23,San Antonio Spurs,3PT,Missed,Above the Break,1.46,8.135,27
2022,2022-23,New Orleans Pelicans,3PT,Made,Corner 3,-2.3,5.655,23
2022,2022-23,Philadelphia 76ers,3PT,Missed,Above the Break,1.61,7.985,27
2022,2022-23,Washington Wizards,3PT,Missed,Above the Break,-1.84,7.635,26
2022,2022-23,Los Angeles Clippers,3PT,Missed,Corner 3,2.31,5.835,23
2022,2022-23,Atlanta Hawks,3PT,Missed,Corner 3,2.21,5.775,22
2022,2022-23,Golden State Warriors,3PT,Made,Above the Break,0.29,8.375,26
2022,2022-23,Cleveland Cavaliers,3PT,Missed,Above the Break,-1.4300000000000002,8.045,26
2022,2022-23,Atlanta Hawks,3PT,Missed,Above the Break,0.8,8.195,25
2022,2022-23,Denver Nuggets,3PT,Made,Corner 3,2.33,5.985,23
2022,2022-23,Indiana Pacers,3PT,Missed,Corner 3,-2.35,5.705,23
2022,2022-23,New Orleans Pelicans,3PT,Made,Above the Break,1.7600000000000002,7.725,26
2022,2022-23,Houston Rockets,3PT,Made,Above the Break,1.48,7.965,26
2022,2022-23,Brooklyn Nets,3PT,Missed,Above the Break,1.72,7.505,24
2022,2022-23,Denver Nuggets,3PT,Made,Above the Break,2.01,7.335,25
2022,2022-23,Boston Celtics,3PT,Made,Above the Break,1.7,7.585,24
2022,2022-23,Utah Jazz,3PT,Made,Above the Break,-0.02,8.225,24
2022,2022-23,Portland Trail Blazers,3PT,Made,Corner 3,2.25,5.885,22
2022,2022-23,Sacramento Kings,3PT,Missed,Above the Break,-0.8,8.175,25
2022,2022-23,Charlotte Hornets,3PT,Made,Above the Break,2.05,7.195,24
2022,2022-23,Sacramento Kings,3PT,Missed,Corner 3,2.32,6.035,23
2022,2022-23,Indiana Pacers,3PT,Made,Above the Break,-0.04,8.415,26
2022,2022-23,Milwaukee Bucks,3PT,Missed,Above the Break,-0.22000000000000003,8.445,26
2022,2022-23,Utah Jazz,3PT,Made,Above the Break,1,8.025,24
2022,2022-23,Indiana Pacers,3PT,Missed,Above the Break,-0.5599999999999999,8.275,25
2022,2022-23,New York Knicks,3PT,Missed,Above the Break,-2.1,7.205,25
2022,2022-23,Washington Wizards,3PT,Missed,Above the Break,-1.46,8.015,26
2022,2022-23,Milwaukee Bucks,3PT,Missed,Above the Break,0.26,8.254999999999999,24
2022,2022-23,Indiana Pacers,3PT,Made,Above the Break,-0.8699999999999999,8.075,24
2022,2022-23,Golden State Warriors,3PT,Missed,Above the Break,1.4,7.865,25
2022,2022-23,Portland Trail Blazers,3PT,Missed,Above the Break,1.56,7.935,26
2022,2022-23,New York Knicks,3PT,Made,Corner 3,-2.37,5.775,23
2022,2022-23,New Orleans Pelicans,3PT,Missed,Above the Break,-1.96,7.635,27
2022,2022-23,Cleveland Cavaliers,3PT,Missed,Above the Break,1.92,8.075,29
2022,2022-23,Indiana Pacers,3PT,Missed,Above the Break,0.8099999999999999,8.445,27
2022,2022-23,Utah Jazz,3PT,Missed,Corner 3,-2.25,5.665,22
2022,2022-23,Denver Nuggets,3PT,Made,Above the Break,-0.45,8.275,25
2022,2022-23,Charlotte Hornets,3PT,Missed,Corner 3,-2.22,5.925,22
2022,2022-23,Toronto Raptors,3PT,Missed,Above the Break,-1.73,8.055,28
2022,2022-23,Toronto Raptors,3PT,Made,Above the Break,0.5599999999999999,8.375,26
2022,2022-23,Golden State Warriors,3PT,Missed,Above the Break,0.99,8.435,28
2022,2022-23,Golden State Warriors,3PT,Made,Above the Break,2,7.615,27
2022,2022-23,Detroit Pistons,3PT,Missed,Above the Break,2.1399999999999997,7.305,26
2022,2022-23,Minnesota Timberwolves,3PT,Missed,Above the Break,1.2,8.125,26
2022,2022-23,Detroit Pistons,3PT,Missed,Corner 3,-2.4,6.115,24
2022,2022-23,Los Angeles Clippers,3PT,Missed,Above the Break,1,8.285,27
2022,2022-23,Utah Jazz,3PT,Made,Above the Break,-1.97,7.625,27
2022,2022-23,Cleveland Cavaliers,3PT,Made,Corner 3,-2.32,5.885,23
2022,2022-23,Los Angeles Clippers,3PT,Made,Above the Break,0.12,8.545,27
