player_name,season,season_label,team_name,shot_type,basic_zone,loc_x,loc_y,shot_distance
Bam Adebayo,2023,2023-24,Miami Heat,2PT,Paint (non-RA),2.6,13.35,8
Bam Adebayo,2023,2023-24,Miami Heat,2PT,Restricted Area,-2.2,7.35,3
Bam Adebayo,2023,2023-24,Miami Heat,2PT,Restricted Area,-0,5.25,0
Bam Adebayo,2023,2023-24,Miami Heat,2PT,Paint (non-RA),6,17.65,13
Bam Adebayo,2023,2023-24,Miami Heat,2PT,Restricted Area,-0.9,7.15,2
Bam Adebayo,2023,2023-24,Miami Heat,2PT,Paint (non-RA),-6.1,12.95,9
Bam Adebayo,2023,2023-24,Miami Heat,2PT,Paint (non-RA),0.5,14.75,9
Bam Adebayo,2023,2023-24,Miami Heat,2PT,Paint (non-RA),4.3,13.65,9
Bam Adebayo,2023,2023-24,Miami Heat,2PT,Paint (non-RA),0.6,18.35,13
Bam Adebayo,2023,2023-24,Miami Heat,3PT,Above the Break,7.6,31.55,27
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),-4.8,14.45,10
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),-0.7,15.85,10
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),-3.7,17.75,13
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),-0.8,15.15,9
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,-0,5.25,0
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,1.3,4.85,1
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,-0,5.25,0
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),-2,9.45,4
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),-3.9,16.75,12
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),-2.5,17.25,12
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Midrange,-12.6,13.65,15
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,0.2,5.95,0
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,-2,6.85,2
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),-1,18.35,13
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,1.6,6.35,1
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),-0.4,11.15,5
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,-0.6,6.15,1
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Midrange,8.8,10.25,10
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),1.2,11.65,6
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),3.4,8.15,4
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),-0.2,15.25,10
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Midrange,11.2,4.85,11
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Midrange,12.3,9.25,12
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,-0.1,6.65,1
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),2.5,14.25,9
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Paint (non-RA),0.6,14.15,8
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,0.1,6.15,0
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,-0.1,6.55,1
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Midrange,-0.6,22.65,17
Bam Adebayo,2024,2024-25,Miami Heat,2PT,Restricted Area,2,8.45,3
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,-2.5,30.85,25
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,0.4,30.45,25
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,2.7,29.95,24
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Corner 3,-23.3,4.35,23
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,-11.3,27.75,25
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,-3.3,29.85,24
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,-11.9,29.85,27
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Corner 3,-24.5,7.75,24
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,-1,36.15,30
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,-0.7,33.45,28
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,-20.3,20.35,25
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,-5,30.05,25
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,0.9,30.55,25
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Above the Break,8.7,30.55,26
Bam Adebayo,2024,2024-25,Miami Heat,3PT,Corner 3,-22.7,8.15,22
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,-11.9,8.05,12
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,-1.3,5.85,1
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Paint (non-RA),-1.2,10.05,4
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,-1.3,5.25,1
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,-11,16.45,15
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,-19.3,7.55,19
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,7.3,23.35,19
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,-1.9,5.15,1
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Paint (non-RA),-0.1,12.15,6
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,-0,6.45,1
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,-0.4,8.25,3
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Paint (non-RA),3.7,7.75,4
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,-10.8,17.15,16
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,-1,5.55,1
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Paint (non-RA),-5.8,5.65,5
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,16.1,10.45,16
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,-1,21.75,16
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,17.5,14.65,19
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,-0.9,5.55,0
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,-1.8,5.85,1
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,16.3,4.95,16
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,21.8,13.25,23
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,-8.8,6.75,8
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,0.7,5.95,0
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,9.7,20.55,18
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,-9.1,23.85,20
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,-0.9,5.65,0
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,0.4,6.65,1
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Restricted Area,-1.8,5.25,1
Ben Gordon,2013,2013-14,Charlotte Bobcats,2PT,Midrange,-8.8,22.55,19
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-13,27.45,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Corner 3,-23.3,7.45,23
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-17,24.45,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-15.4,26.15,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Corner 3,23.7,9.45,24
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,10.6,29.85,26
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-9.9,28.35,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-14.1,28.05,26
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-21.8,18.95,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Corner 3,-22.6,5.65,22
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-21.7,23.15,28
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-12.2,27.25,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Corner 3,-23.9,4.75,23
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-20.3,19.45,24
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-7.8,29.85,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-17.6,23.85,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Corner 3,-23.4,6.65,23
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Corner 3,-23.1,6.35,23
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Corner 3,-23,2.55,23
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,17.2,24.25,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-12.1,27.75,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-12.5,26.95,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-15.2,26.95,26
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,18,21.65,24
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,8.6,29.45,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Corner 3,-22.3,8.95,22
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,-8.8,29.05,25
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Corner 3,-23.4,3.95,23
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Above the Break,15,26.95,26
Ben Gordon,2013,2013-14,Charlotte Bobcats,3PT,Corner 3,-22.8,4.15,22
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,-0.4,5.25,0
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,-0.1,8.05,2
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,-11.6,15.35,15
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Paint (non-RA),-4,8.95,5
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,-9.2,20.95,18
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,-2,5.95,2
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,-0,22.85,17
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,-11.3,20.55,19
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,15.7,18.35,20
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,-0.6,22.85,17
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,0.4,7.55,2
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,15.3,13.25,17
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,0.4,5.35,0
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Paint (non-RA),0.5,11.05,5
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,-0.4,5.85,0
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Paint (non-RA),-6.9,6.15,6
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Paint (non-RA),-3.9,10.05,6
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,2.7,6.15,2
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,-0.9,6.15,1
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,1.6,5.35,1
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,-2,5.65,2
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,7.5,22.05,18
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,-0,5.55,0
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,-1.5,23.55,18
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,-14.3,14.55,17
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,-15.4,8.95,15
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,-13.2,17.05,17
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Restricted Area,0.4,5.25,0
Ben Gordon,2014,2014-15,Charlotte Bobcats,2PT,Midrange,14.6,8.35,14
Ben Gordon,2014,2014-15,Charlotte Bobcats,3PT,Above the Break,21.3,20.85,26
Ben Gordon,2014,2014-15,Charlotte Bobcats,3PT,Above the Break,-6.2,30.15,25
Ben Gordon,2014,2014-15,Charlotte Bobcats,3PT,Above the Break,22.4,16.05,24
Ben Gordon,2014,2014-15,Charlotte Bobcats,3PT,Above the Break,-16,25.25,25
Ben Gordon,2014,2014-15,Charlotte Bobcats,3PT,Above the Break,9,29.15,25
Ben Gordon,2014,2014-15,Charlotte Bobcats,3PT,Corner 3,23.4,9.45,23
Ben Gordon,2014,2014-15,Charlotte Bobcats,3PT,Above the Break,23.7,18.15,26
Ben Gordon,2014,2014-15,Charlotte Bobcats,3PT,Above the Break,17.1,24.25,25
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,-16.3,4.25,16
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Paint (non-RA),4.5,18.95,14
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Paint (non-RA),0.2,17.05,11
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Restricted Area,1,5.05,1
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Restricted Area,0.4,8.65,3
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,13.8,17.55,18
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,17.5,14.35,19
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,-5.9,23.85,19
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,17.7,5.65,17
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Paint (non-RA),-0,18.15,12
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,12.7,7.85,12
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,-0.9,20.85,15
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,10.9,20.85,19
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,9.8,19.85,17
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,-9.7,24.25,21
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Restricted Area,-0.6,6.35,1
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,10,22.75,20
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Restricted Area,1,5.55,1
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,-16.5,2.85,16
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,6.2,22.45,18
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Restricted Area,0.4,8.35,3
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,-11.1,7.45,11
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Paint (non-RA),-3.6,8.65,4
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Restricted Area,1.1,7.25,2
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,0.5,22.55,17
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Restricted Area,-0.6,7.25,2
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Paint (non-RA),1.5,16.85,11
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Midrange,0.5,23.35,18
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Restricted Area,-1,6.35,1
Ben Gordon,2015,2015-16,Orlando Magic,2PT,Restricted Area,-3.1,7.55,3
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-10.2,29.05,25
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-8.9,27.45,23
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Corner 3,-23.3,9.95,23
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-15.5,26.15,26
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,14.4,28.35,27
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,13.6,26.95,25
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-17.3,24.15,25
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,20.1,20.95,25
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,8.7,29.35,25
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-22.8,15.45,24
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-21.4,18.65,25
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-3.2,30.65,25
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Corner 3,-22.8,9.35,23
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Corner 3,-23.1,10.05,23
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-16.6,26.35,26
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,13.8,24.95,24
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Corner 3,23.5,7.25,23
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,12.2,28.85,26
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,16,26.55,26
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Corner 3,24,5.25,24
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,10.9,28.05,25
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-2.3,31.05,25
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-9.9,29.45,26
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Corner 3,-23.3,5.55,23
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Corner 3,23.2,5.95,23
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Corner 3,-23.7,6.95,23
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-21.4,17.95,24
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Corner 3,23.4,7.85,23
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,-0,30.75,25
Ben Gordon,2015,2015-16,Orlando Magic,3PT,Above the Break,4.6,30.45,25
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,0.5,5.55,0
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,11.4,19.55,18
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,-1.2,6.15,1
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-9.4,20.85,18
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Paint (non-RA),6.4,9.35,7
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,1.9,6.65,2
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-8.1,17.55,14
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,2.7,6.35,2
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,1.1,6.35,1
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,0.8,8.85,3
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-11,24.25,21
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,-2.1,6.45,2
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,1.3,5.65,1
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,2.1,6.45,2
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-7.3,20.05,16
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,-2.4,4.95,2
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-19,7.25,19
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-17.1,5.25,17
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,1.3,6.15,1
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Paint (non-RA),-0,13.25,8
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-0.4,25.75,20
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,14.6,6.95,14
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-20.1,7.15,20
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,-0.7,5.85,0
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,-0.9,6.35,1
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-17.6,17.65,21
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,-0.7,5.25,0
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-13.5,18.35,18
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Midrange,-0.4,19.75,14
Ben McLemore,2014,2014-15,Sacramento Kings,2PT,Restricted Area,2.1,6.65,2
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-21.4,17.95,24
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,16,23.95,24
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Corner 3,-23,5.85,23
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Corner 3,22.6,4.95,22
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,19.9,20.35,24
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-16.8,23.95,25
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,13.4,28.05,26
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-14.1,25.85,24
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-1.8,29.45,24
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Corner 3,22.3,11.85,23
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,20.9,19.25,25
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-3.9,30.45,25
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-17.3,24.25,25
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-22.8,15.95,25
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-13.8,25.55,24
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-11.6,26.85,24
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Corner 3,-23,8.25,23
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Corner 3,22.4,3.35,22
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Corner 3,23.7,6.95,23
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,14.6,27.15,26
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,15.8,29.15,28
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-0.7,31.05,25
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,0.4,30.95,25
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Corner 3,22.8,5.55,22
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Corner 3,-23.1,7.25,23
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,17.2,25.35,26
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-0.4,29.95,24
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,2.7,29.45,24
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Above the Break,-0.7,30.25,25
Ben McLemore,2014,2014-15,Sacramento Kings,3PT,Corner 3,-23,4.75,23
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Midrange,-11.4,20.65,19
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0.1,7.75,2
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0,5.35,0
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,1.6,6.45,2
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-3.1,5.85,3
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Paint (non-RA),-2.1,13.75,8
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Midrange,9.7,6.65,9
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0,5.35,0
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,2.1,5.65,2
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0.7,5.55,0
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-2.1,6.15,2
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0,5.35,0
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0,5.35,0
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Midrange,-8.1,6.65,8
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0,5.35,0
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Midrange,-0.4,28.05,22
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0,5.35,0
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-2.5,7.05,3
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0,5.35,0
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0.1,4.95,0
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Paint (non-RA),1.9,9.15,4
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Midrange,12.5,21.25,20
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Midrange,13,21.45,20
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-1,5.35,1
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,1.6,5.25,1
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Midrange,-0.4,23.55,18
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0.9,6.15,1
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Midrange,3.4,19.75,14
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Midrange,1.8,26.95,21
Ben McLemore,2015,2015-16,Sacramento Kings,2PT,Restricted Area,-0.7,5.55,0
Ben McLemore,2015,2015-16,Sacramento Kings,3PT,Above the Break,-17.4,23.65,25
